team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
G2,-14539,-1841,0,0,0,0,0.3548387096774194,28.917366666666666,1,865636,1159612,,0,True,0,./games/ESPORTSTMNT06_2822395_cleaned.json
G2,10632,1254,0,1,2,1,1.7333333333333334,32.1466,0,672317,1868604,1892340,0,True,1,./games/ESPORTSTMNT06_2822099_cleaned.json
BDS,-10632,-1254,0,0,3,1,0.5769230769230769,32.1466,0,917388,,,0,False,0,./games/ESPORTSTMNT06_2822099_cleaned.json
MAD,-10878,-4008,0,0,0,0,0.25,24.3848,0,1022512,1144459,,0,True,0,./games/ESPORTSTMNT04_2674867_cleaned.json
FNC,3355,-42,0,1,2,0,1.2105263157894737,37.55031666666667,0,981467,2045398,2169473,2880.0,True,1,./games/ESPORTSTMNT06_2823367_cleaned.json
MAD,-3355,42,0,1,3,2,0.8260869565217391,37.55031666666667,0,999196,1794476,,1154.0,False,0,./games/ESPORTSTMNT06_2823367_cleaned.json
MAD,10341,254,0,1,2,0,3.142857142857143,26.8443,1,886354,1550522,1567186,0,False,1,./games/ESPORTSTMNT04_2688085_cleaned.json
AST,-10341,-254,0,0,1,2,0.3181818181818182,26.8443,0,892234,,,0,True,0,./games/ESPORTSTMNT04_2688085_cleaned.json
FNC,6614,-3420,0,2,4,0,1.4166666666666667,30.156766666666666,0,1015290,1746663,1755425,194.0,False,1,./games/ESPORTSTMNT06_2821447_cleaned.json
TH,-6614,3420,0,0,0,2,0.7058823529411765,30.156766666666666,0,974117,1689637,,0,True,0,./games/ESPORTSTMNT06_2821447_cleaned.json
G2,-8943,170,0,0,1,0,0.6,29.474416666666666,0,,,,0,False,0,./games/ESPORTSTMNT04_2675809_cleaned.json
G2,13072,1169,0,1,1,2,2.6363636363636362,26.923816666666667,0,811769,1527733,1416730,1923.0,True,1,./games/ESPORTSTMNT04_2675572_cleaned.json
BDS,-1946,-1918,0,1,2,1,1.0,33.945616666666666,0,850382,1428474,2017748,-262.0,False,1,./games/ESPORTSTMNT04_2687570_cleaned.json
VIT,1946,1918,0,1,3,1,1.0,33.945616666666666,0,803998,1928455,1388766,-397.0,True,0,./games/ESPORTSTMNT04_2687570_cleaned.json
G2,-10881,-7017,0,0,0,1,0.25,19.7759,0,960203,,,0,False,0,./games/ESPORTSTMNT04_2674827_cleaned.json
G2,9727,1062,0,1,4,0,2.5,28.412516666666665,0,897093,1510240,1547721,3866.0,False,1,./games/ESPORTSTMNT04_2686559_cleaned.json
KOI,-9727,-1062,0,0,1,2,0.4,28.412516666666665,0,980291,,,0,True,0,./games/ESPORTSTMNT04_2686559_cleaned.json
SK,5692,-407,0,1,3,2,1.625,35.25358333333333,0,955537,2062584,2076007,0,True,1,./games/ESPORTSTMNT04_2687183_cleaned.json
KOI,-5692,407,0,0,2,0,0.6153846153846154,35.25358333333333,0,923894,1590666,,0,False,0,./games/ESPORTSTMNT04_2687183_cleaned.json
FNC,13990,1028,0,1,4,2,4.75,29.48806666666667,0,894808,1630180,1646636,1614.0,False,1,./games/ESPORTSTMNT04_2688068_cleaned.json
KOI,-13990,-1028,0,0,0,0,0.21052631578947367,29.48806666666667,1,1617056,,,0,True,0,./games/ESPORTSTMNT04_2688068_cleaned.json
XL,4595,-1413,0,1,2,1,1.2222222222222223,28.246733333333335,0,931587,1618815,1628419,0,True,1,./games/ESPORTSTMNT06_2821455_cleaned.json
FNC,-4595,1413,0,0,2,1,0.8181818181818182,28.246733333333335,0,905350,1648506,,0,False,0,./games/ESPORTSTMNT06_2821455_cleaned.json
XL,12123,5792,0,0,4,2,2.75,25.492866666666668,0,766027,1448460,1517971,0,True,1,./games/ESPORTSTMNT05_3239535_cleaned.json
FNC,-12123,-5792,0,1,0,0,0.36363636363636365,25.492866666666668,0,,,,-5591.0,False,0,./games/ESPORTSTMNT05_3239535_cleaned.json
KOI,9182,1024,0,1,3,1,2.8,37.82405,1,945234,2190660,2224386,4208.0,True,1,./games/ESPORTSTMNT04_2687123_cleaned.json
TH,-9182,-1024,0,1,3,1,0.35714285714285715,37.82405,0,890959,1476942,,1511.0,False,0,./games/ESPORTSTMNT04_2687123_cleaned.json
FNC,14334,96,0,2,3,1,3.0,28.3882,0,1103318,1597510,1676318,3015.0,True,1,./games/ESPORTSTMNT04_2687131_cleaned.json
MAD,-14334,-96,0,0,1,1,0.3333333333333333,28.3882,0,972632,,,0,False,0,./games/ESPORTSTMNT04_2687131_cleaned.json
XL,10504,362,0,1,2,1,3.6,28.42428333333333,0,1011981,1553804,1658034,3049.0,True,1,./games/ESPORTSTMNT04_2687585_cleaned.json
VIT,-10504,-362,0,0,1,1,0.2777777777777778,28.42428333333333,0,1070725,1665459,,0,False,0,./games/ESPORTSTMNT04_2687585_cleaned.json
G2,4617,1194,0,1,4,1,2.7,37.08405,1,905336,1937197,2197494,-1458.0,False,1,./games/ESPORTSTMNT06_2822475_cleaned.json
XL,-4617,-1194,0,1,2,1,0.37037037037037035,37.08405,0,906866,1236772,,-3883.0,True,0,./games/ESPORTSTMNT06_2822475_cleaned.json
KOI,13511,2019,0,1,3,1,4.4,28.5683,0,950207,1329722,1681620,0,True,1,./games/ESPORTSTMNT04_2688612_cleaned.json
AST,-13511,-2019,0,0,1,1,0.22727272727272727,28.5683,0,1340800,,,0,False,0,./games/ESPORTSTMNT04_2688612_cleaned.json
G2,11754,4001,0,1,2,2,1.9285714285714286,28.451016666666668,0,662617,1525197,1586864,1746.0,False,1,./games/ESPORTSTMNT06_2823099_cleaned.json
BDS,-11754,-4001,0,0,2,0,0.5185185185185185,28.451016666666668,0,1128768,,,0,True,0,./games/ESPORTSTMNT06_2823099_cleaned.json
MAD,-7660,-4497,0,0,0,1,0.25,16.83935,0,835552,,,0,True,0,./games/ESPORTSTMNT04_2673879_cleaned.json
XL,10533,-1777,0,1,3,1,1.5454545454545454,32.13948333333333,0,888191,1873046,1897296,0,False,1,./games/ESPORTSTMNT06_2821088_cleaned.json
SK,-10533,1777,0,0,2,1,0.6470588235294118,32.13948333333333,0,896895,1156818,,0,True,0,./games/ESPORTSTMNT06_2821088_cleaned.json
AST,4436,-412,0,1,4,1,1.625,34.4941,0,739845,1951225,2038295,-3679.0,False,1,./games/ESPORTSTMNT04_2687112_cleaned.json
VIT,-4436,412,0,1,2,1,0.6153846153846154,34.4941,0,1036924,1865174,,-2612.0,True,0,./games/ESPORTSTMNT04_2687112_cleaned.json
G2,18610,3231,0,2,2,2,3.0,31.787933333333335,0,821195,1780017,1886870,1470.0,False,1,./games/ESPORTSTMNT04_2685487_cleaned.json
BDS,-18610,-3231,0,0,2,0,0.3333333333333333,31.787933333333335,0,,,,0,True,0,./games/ESPORTSTMNT04_2685487_cleaned.json
MAD,10066,824,0,1,4,1,2.5,29.9374,0,754617,1735124,1764001,0,False,1,./games/ESPORTSTMNT04_2683466_cleaned.json
VIT,-10066,-824,0,0,0,1,0.4,29.9374,0,1362077,,,0,True,0,./games/ESPORTSTMNT04_2683466_cleaned.json
MAD,6367,-1092,0,1,4,1,1.4444444444444444,40.1649,0,1041299,2160166,2392039,2876.0,False,1,./games/ESPORTSTMNT04_2684566_cleaned.json
G2,-6367,1092,0,1,3,1,0.6923076923076923,40.1649,1,906409,2161088,1824413,-1039.0,True,0,./games/ESPORTSTMNT04_2684566_cleaned.json
FNC,11465,3104,0,1,3,1,2.2857142857142856,26.267166666666668,0,898012,1257256,1514360,0,True,1,./games/ESPORTSTMNT06_2822451_cleaned.json
TH,-11465,-3104,0,0,1,1,0.4375,26.267166666666668,0,946029,,,0,False,0,./games/ESPORTSTMNT06_2822451_cleaned.json
G2,8579,-864,0,2,4,0,1.7,32.076116666666664,0,798532,1697661,1800881,1549.0,False,1,./games/ESPORTSTMNT06_2821052_cleaned.json
KOI,-8579,864,0,0,0,2,0.5882352941176471,32.076116666666664,0,769172,1180623,,0,True,0,./games/ESPORTSTMNT06_2821052_cleaned.json
SK,-2642,1046,0,0,4,1,1.3636363636363635,37.35285,0,911926,1487895,1511804,0,True,1,./games/ESPORTSTMNT04_2685587_cleaned.json
XL,2642,-1046,1,2,1,1,0.6666666666666666,37.35285,0,938335,2005010,2096981,1965.0,False,0,./games/ESPORTSTMNT04_2685587_cleaned.json
