team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
FAK,-10277,-1671,0,1,0,1,0.35714285714285715,34.70766666666667,0,938744,,,-2210.0,False,0,./games/ESPORTSTMNT02_3222453_cleaned.json
FAK,12454,5661,0,1,0,2,5.666666666666667,23.6636,0,732133,1083175,1185302,0,False,1,./games/ESPORTSTMNT03_3200454_cleaned.json
IMP,-12454,-5661,0,0,3,0,0.16666666666666666,23.6636,0,900567,,,0,True,0,./games/ESPORTSTMNT03_3200454_cleaned.json
BYG,17486,7789,0,0,2,2,6.2,22.098583333333334,0,740154,1079822,1241849,0,True,1,./games/ESPORTSTMNT01_3413118_cleaned.json
FAK,13013,4153,0,1,2,2,3.25,24.406983333333333,0,850678,1363408,1415867,0,True,1,./games/ESPORTSTMNT01_3414858_cleaned.json
BYG,7652,-1217,0,1,2,0,2.125,30.217083333333335,0,865055,1783401,1793671,2575.0,True,1,./games/ESPORTSTMNT01_3414377_cleaned.json
JT,-7652,1217,0,0,1,2,0.47058823529411764,30.217083333333335,0,739099,1169653,,0,False,0,./games/ESPORTSTMNT01_3414377_cleaned.json
DCG,12357,1584,0,2,1,2,1.2857142857142858,28.969533333333334,0,882668,1534137,1542640,2058.0,False,1,./games/ESPORTSTMNT02_3222401_cleaned.json
IMP,-12357,-1584,0,0,3,0,0.7777777777777778,28.969533333333334,0,986695,,,0,True,0,./games/ESPORTSTMNT02_3222401_cleaned.json
JT,14685,7139,0,1,3,2,4.25,21.993116666666666,0,712169,1116905,1260247,0,True,1,./games/ESPORTSTMNT02_3213767_cleaned.json
IMP,-14685,-7139,0,0,0,0,0.23529411764705882,21.993116666666666,0,1231305,,,0,False,0,./games/ESPORTSTMNT02_3213767_cleaned.json
BYG,2282,-1432,0,1,4,1,1.6,35.019,0,1088708,2065537,2071374,-423.0,False,1,./games/ESPORTSTMNT02_3221593_cleaned.json
DCG,-2282,1432,0,1,2,1,0.625,35.019,1,985353,2092219,,218.0,True,0,./games/ESPORTSTMNT02_3221593_cleaned.json
FAK,17326,3568,0,1,2,1,6.666666666666667,24.323183333333333,0,903536,1379198,1420537,0,True,1,./games/ESPORTSTMNT02_3218982_cleaned.json
DWT,-17326,-3568,0,0,0,1,0.15,24.323183333333333,0,,,,0,False,0,./games/ESPORTSTMNT02_3218982_cleaned.json
PSG,12980,2129,0,1,2,2,4.142857142857143,24.00025,0,878810,1161287,1395235,0,True,1,./games/ESPORTSTMNT03_3200436_cleaned.json
WP,-12980,-2129,0,0,0,0,0.2413793103448276,24.00025,0,951866,,,0,False,0,./games/ESPORTSTMNT03_3200436_cleaned.json
BYG,4794,-793,0,0,3,1,2.8333333333333335,37.0357,1,1051404,2024284,2033497,0,False,1,./games/ESPORTSTMNT03_3198261_cleaned.json
FAK,-4794,793,0,1,2,1,0.35294117647058826,37.0357,1,1389841,,,-1268.0,True,0,./games/ESPORTSTMNT03_3198261_cleaned.json
DCG,10856,1384,0,2,4,1,1.2727272727272727,40.05243333333333,0,806631,1961527,2323451,3548.5,False,1,./games/ESPORTSTMNT02_3222463_cleaned.json
WP,-10856,-1384,0,0,2,1,0.7857142857142857,40.05243333333333,0,1080527,1536234,,0,True,0,./games/ESPORTSTMNT02_3222463_cleaned.json
PSG,-3332,664,0,0,1,2,0.6,33.99905,0,1142407,1582767,1603939,0,False,0,./games/ESPORTSTMNT04_2675730_cleaned.json
JT,15594,4281,0,0,2,1,6.25,21.723233333333333,0,857159,1203538,1272762,0,True,1,./games/ESPORTSTMNT02_3219965_cleaned.json
DWT,-15594,-4281,0,0,0,1,0.16,21.723233333333333,0,,,,0,False,0,./games/ESPORTSTMNT02_3219965_cleaned.json
DCG,7774,-532,0,1,2,1,1.7142857142857142,36.865966666666665,0,1023936,1982875,2048919,3757.0,True,1,./games/ESPORTSTMNT03_3196975_cleaned.json
CFO,-7774,532,0,0,3,1,0.5833333333333334,36.865966666666665,0,956923,1829020,,0,False,0,./games/ESPORTSTMNT03_3196975_cleaned.json
HPS,10975,1133,0,1,4,1,2.875,26.792583333333333,0,896608,1565655,1575824,2886.0,True,1,./games/ESPORTSTMNT03_3199143_cleaned.json
IMP,-10975,-1133,0,0,0,1,0.34782608695652173,26.792583333333333,1,869865,1141089,,0,False,0,./games/ESPORTSTMNT03_3199143_cleaned.json
JT,10545,2361,0,1,0,2,5.0,24.92653333333333,0,748097,1430742,1439505,0,False,1,./games/ESPORTSTMNT02_3222364_cleaned.json
DCG,-10545,-2361,0,0,3,0,0.2,24.92653333333333,0,937583,1440038,,0,True,0,./games/ESPORTSTMNT02_3222364_cleaned.json
HPS,10959,-1390,0,2,3,1,1.5833333333333333,36.89853333333333,0,644030,1846490,2168463,1206.0,False,1,./games/ESPORTSTMNT02_3220444_cleaned.json
FAK,-10959,1390,0,0,3,1,0.631578947368421,36.89853333333333,0,666262,,,0,True,0,./games/ESPORTSTMNT02_3220444_cleaned.json
FAK,7453,-1071,0,4,3,0,1.3333333333333333,44.08251666666666,1,1283855,2528475,2559882,993.25,True,1,./games/ESPORTSTMNT01_3416242_cleaned.json
JT,-7453,1071,0,0,3,2,0.75,44.08251666666666,0,906086,1917469,2014536,0,False,0,./games/ESPORTSTMNT01_3416242_cleaned.json
BYG,8961,-1295,1,2,1,1,1.4,34.7236,0,981932,2018770,2048903,15.0,False,1,./games/ESPORTSTMNT01_3414369_cleaned.json
JT,-8961,1295,0,0,4,1,0.7142857142857143,34.7236,0,1015641,1847256,,0,True,0,./games/ESPORTSTMNT01_3414369_cleaned.json
CFO,11191,44,0,2,3,1,3.2,30.814516666666666,0,987926,1800670,1809590,3493.0,False,1,./games/ESPORTSTMNT01_3415719_cleaned.json
BYG,11176,1978,0,2,2,1,3.0,31.198383333333332,0,832207,1580660,1826244,3113.0,True,1,./games/ESPORTSTMNT03_3199427_cleaned.json
DCG,-11176,-1978,0,0,2,1,0.3333333333333333,31.198383333333332,0,973409,,,0,False,0,./games/ESPORTSTMNT03_3199427_cleaned.json
CFO,11163,3829,0,1,4,1,4.333333333333333,27.609266666666667,0,685614,1364940,1397156,-35.0,True,1,./games/ESPORTSTMNT03_3200582_cleaned.json
IMP,-11163,-3829,0,0,0,1,0.15384615384615385,27.609266666666667,0,1374777,,,0,False,0,./games/ESPORTSTMNT03_3200582_cleaned.json
PSG,17677,6001,0,1,2,2,4.5,24.356116666666665,0,796717,1363988,1419987,0,True,1,./games/ESPORTSTMNT02_3219365_cleaned.json
DWT,-17677,-6001,0,0,0,0,0.2222222222222222,24.356116666666665,1,,,,0,False,0,./games/ESPORTSTMNT02_3219365_cleaned.json
DCG,13994,1939,0,1,3,2,5.5,25.898783333333334,0,891466,1397979,1440281,3360.0,True,1,./games/ESPORTSTMNT02_3218876_cleaned.json
HPS,-13994,-1939,0,0,0,0,0.18181818181818182,25.898783333333334,0,,,,0,False,0,./games/ESPORTSTMNT02_3218876_cleaned.json
DCG,13694,1008,0,1,2,1,3.75,26.8913,0,859454,1451611,1568798,3998.0,True,1,./games/ESPORTSTMNT01_3415191_cleaned.json
CFO,16547,8824,0,0,3,2,10.5,19.5563,0,681498,1129225,1143567,0,True,1,./games/ESPORTSTMNT02_3214778_cleaned.json
HPS,-16547,-8824,0,0,0,0,0.09523809523809523,19.5563,0,923434,,,0,False,0,./games/ESPORTSTMNT02_3214778_cleaned.json
JT,8757,-491,0,1,1,0,1.875,23.64605,0,898893,1360038,1374645,0,True,1,./games/ESPORTSTMNT02_3221574_cleaned.json
FAK,-8757,491,0,0,1,2,0.5333333333333333,23.64605,0,894957,,,0,False,0,./games/ESPORTSTMNT02_3221574_cleaned.json
IMP,12595,2051,0,1,3,2,3.6,26.006533333333334,0,740631,1310693,1514662,834.0,True,1,./games/ESPORTSTMNT02_3217113_cleaned.json
DWT,-12595,-2051,0,0,1,0,0.2777777777777778,26.006533333333334,0,894019,,,0,False,0,./games/ESPORTSTMNT02_3217113_cleaned.json
CFO,13038,1413,0,2,2,0,3.0,34.02178333333333,0,914628,1841592,2016864,591.0,False,1,./games/ESPORTSTMNT02_3219470_cleaned.json
WP,-13038,-1413,0,0,3,2,0.3333333333333333,34.02178333333333,0,986443,,,0,True,0,./games/ESPORTSTMNT02_3219470_cleaned.json
PSG,4289,-274,0,2,4,2,2.0,42.18241666666667,1,822555,2497256,2505049,-967.5,False,1,./games/ESPORTSTMNT03_3198151_cleaned.json
DCG,-4289,274,1,0,2,0,0.47058823529411764,42.18241666666667,0,933154,2259410,2511822,0,True,0,./games/ESPORTSTMNT03_3198151_cleaned.json
BYG,13714,5267,0,1,2,2,3.8,27.655633333333334,0,819941,1393541,1459712,4228.0,True,1,./games/ESPORTSTMNT01_3414077_cleaned.json
JT,9653,2728,0,1,2,1,3.6666666666666665,26.82275,0,828038,1561998,1570522,0,True,1,./games/ESPORTSTMNT03_3198021_cleaned.json
BYG,-9653,-2728,0,0,2,1,0.2727272727272727,26.82275,0,931744,,,0,False,0,./games/ESPORTSTMNT03_3198021_cleaned.json
PSG,11049,1117,0,2,4,0,2.3,35.61115,0,922947,1962638,2081104,2787.0,True,1,./games/ESPORTSTMNT02_3214792_cleaned.json
FAK,-11049,-1117,0,0,0,2,0.43478260869565216,35.61115,0,920248,1929183,1945216,0,False,0,./games/ESPORTSTMNT02_3214792_cleaned.json
CFO,18413,1360,0,4,4,2,2.6,42.63565,0,1055715,1641422,2314777,1348.3333333333333,True,1,./games/ESPORTSTMNT01_3417444_cleaned.json
FAK,-18413,-1360,0,0,2,0,0.38461538461538464,42.63565,0,,,,0,False,0,./games/ESPORTSTMNT01_3417444_cleaned.json
PSG,7505,-756,0,2,4,0,3.0,37.83936666666666,0,1074126,2063543,2075805,686.0,True,1,./games/ESPORTSTMNT01_3415465_cleaned.json
DCG,-7505,756,0,1,2,2,0.3333333333333333,37.83936666666666,0,797863,1075294,,-1827.0,False,0,./games/ESPORTSTMNT01_3415465_cleaned.json
DCG,5234,1647,1,4,5,2,1.0,42.48813333333333,0,913629,1119054,2097206,-113.5,True,1,./games/ESPORTSTMNT02_3218228_cleaned.json
FAK,-5234,-1647,0,0,2,0,1.0,42.48813333333333,1,970913,1985260,1992259,0,False,0,./games/ESPORTSTMNT02_3218228_cleaned.json
CFO,10669,4576,0,2,3,2,3.2,32.00683333333333,0,731157,1503390,1640957,278.0,True,1,./games/ESPORTSTMNT01_3416121_cleaned.json
DCG,-10669,-4576,0,0,2,0,0.3125,32.00683333333333,1,1168657,,,0,False,0,./games/ESPORTSTMNT01_3416121_cleaned.json
JT,3677,-1316,1,0,5,1,1.5,37.924366666666664,1,1115229,1444046,2254805,0,False,1,./games/ESPORTSTMNT02_3220004_cleaned.json
CFO,-3677,1316,0,2,0,1,0.6666666666666666,37.924366666666664,0,743687,2060352,2093567,997.0,True,0,./games/ESPORTSTMNT02_3220004_cleaned.json
PSG,11960,210,0,1,3,1,2.272727272727273,31.426366666666667,0,1097063,1684167,1737794,2602.0,False,1,./games/ESPORTSTMNT03_3198592_cleaned.json
HPS,-11960,-210,0,0,1,1,0.44,31.426366666666667,1,,,,0,True,0,./games/ESPORTSTMNT03_3198592_cleaned.json
FAK,11436,3723,0,2,4,2,2.75,29.642316666666666,0,744057,1745143,1753318,-161.0,True,1,./games/ESPORTSTMNT01_3417445_cleaned.json
CFO,-11436,-3723,0,0,1,0,0.36363636363636365,29.642316666666666,0,1031672,,,0,False,0,./games/ESPORTSTMNT01_3417445_cleaned.json
BYG,14694,3009,0,1,4,1,5.5,28.531066666666668,0,890159,1526586,1690553,2523.0,True,1,./games/ESPORTSTMNT02_3218013_cleaned.json
WP,-14694,-3009,0,0,0,1,0.18181818181818182,28.531066666666668,0,927730,,,0,False,0,./games/ESPORTSTMNT02_3218013_cleaned.json
PSG,-10318,-4801,0,1,2,0,0.6923076923076923,40.42588333333333,1,1493539,,,1683.0,False,0,./games/ESPORTSTMNT04_2675563_cleaned.json
FAK,16095,7055,0,1,2,2,3.0,22.4271,0,573254,997984,1276814,0,True,1,./games/ESPORTSTMNT02_3217940_cleaned.json
IMP,-16095,-7055,0,0,0,0,0.3333333333333333,22.4271,0,1288985,,,0,False,0,./games/ESPORTSTMNT02_3217940_cleaned.json
PSG,-9386,-569,0,0,1,2,0.5238095238095238,32.42715,0,905570,,,0,False,0,./games/ESPORTSTMNT04_2675729_cleaned.json
WP,13728,1875,0,2,4,2,2.1818181818181817,30.137833333333333,0,1002328,1410141,1685490,3631.0,True,1,./games/ESPORTSTMNT02_3221608_cleaned.json
HPS,-13728,-1875,0,0,0,0,0.4583333333333333,30.137833333333333,0,1193584,,,0,False,0,./games/ESPORTSTMNT02_3221608_cleaned.json
CFO,17672,5817,0,1,3,2,6.333333333333333,22.40055,0,857819,1189905,1275779,0,True,1,./games/ESPORTSTMNT02_3216819_cleaned.json
IMP,-17672,-5817,0,0,0,0,0.15789473684210525,22.40055,0,,,,0,False,0,./games/ESPORTSTMNT02_3216819_cleaned.json
PSG,11595,1461,0,1,3,1,7.0,30.14635,0,1063127,1657708,1778025,2464.0,True,1,./games/ESPORTSTMNT01_3414497_cleaned.json
DCG,-11595,-1461,0,0,1,1,0.14285714285714285,30.14635,0,1073931,1100726,,0,False,0,./games/ESPORTSTMNT01_3414497_cleaned.json
JT,7652,-25,0,1,3,0,14,31.005266666666667,0,1219531,1753827,1779497,0,True,1,./games/ESPORTSTMNT02_3219489_cleaned.json
DCG,-7652,25,0,0,1,2,0.0,31.005266666666667,0,1068717,,,0,False,0,./games/ESPORTSTMNT02_3219489_cleaned.json
DCG,16775,7324,0,0,3,2,3.5,21.343333333333334,0,674352,1046924,1252888,0,False,1,./games/ESPORTSTMNT02_3218931_cleaned.json
IMP,-16775,-7324,0,0,0,0,0.2857142857142857,21.343333333333334,0,,,,0,True,0,./games/ESPORTSTMNT02_3218931_cleaned.json
CFO,12627,3648,0,1,2,2,3.4,25.185066666666668,0,931540,1447976,1466244,0,False,1,./games/ESPORTSTMNT02_3219939_cleaned.json
DCG,-12627,-3648,0,0,1,0,0.29411764705882354,25.185066666666668,0,1448209,1479418,,0,True,0,./games/ESPORTSTMNT02_3219939_cleaned.json
JT,10602,1522,0,1,3,0,5.0,23.37625,0,865035,1288323,1325343,0,True,1,./games/ESPORTSTMNT02_3218060_cleaned.json
HPS,-10602,-1522,0,0,0,2,0.2,23.37625,0,943285,,,0,False,0,./games/ESPORTSTMNT02_3218060_cleaned.json
BYG,14033,3427,0,0,1,2,2.75,22.994016666666667,0,821962,1226698,1319205,0,False,1,./games/ESPORTSTMNT03_3199553_cleaned.json
WP,-14033,-3427,0,0,1,0,0.36363636363636365,22.994016666666667,0,,,,0,True,0,./games/ESPORTSTMNT03_3199553_cleaned.json
FAK,11311,705,0,1,4,2,1.8888888888888888,33.99531666666667,0,991845,1951223,1996622,0,False,1,./games/ESPORTSTMNT03_3198171_cleaned.json
JT,-11311,-705,0,0,1,0,0.5294117647058824,33.99531666666667,0,1820034,,,0,True,0,./games/ESPORTSTMNT03_3198171_cleaned.json
JT,14298,4133,0,1,1,2,2.125,25.4434,0,838846,1108911,1379783,2715.0,True,1,./games/ESPORTSTMNT02_3217921_cleaned.json
WP,-14298,-4133,0,0,2,0,0.47058823529411764,25.4434,0,950620,,,0,False,0,./games/ESPORTSTMNT02_3217921_cleaned.json
FAK,-4861,-42,1,1,1,2,0.42105263157894735,43.101933333333335,0,886638,1752069,1767166,-170.0,False,0,./games/ESPORTSTMNT01_3413910_cleaned.json
FAK,8671,726,0,1,4,2,1.8,28.444333333333333,0,1532595,1675412,1683401,95.0,True,1,./games/ESPORTSTMNT01_3416568_cleaned.json
CFO,-8671,-726,0,0,0,0,0.47368421052631576,28.444333333333333,0,1590921,,,0,False,0,./games/ESPORTSTMNT01_3416568_cleaned.json
BYG,14413,4007,0,1,3,1,3.857142857142857,24.57605,0,857392,1270179,1446504,0,False,1,./games/ESPORTSTMNT03_3199118_cleaned.json
DWT,-14413,-4007,0,0,0,1,0.25925925925925924,24.57605,0,,,,0,True,0,./games/ESPORTSTMNT03_3199118_cleaned.json
IMP,-644,-1069,0,1,2,0,1.0,39.301566666666666,1,1095445,2222949,2016766,2279.0,True,1,./games/ESPORTSTMNT02_3222338_cleaned.json
DWT,644,1069,0,2,4,2,1.0,39.301566666666666,0,1079182,1748364,,-2601.0,False,0,./games/ESPORTSTMNT02_3222338_cleaned.json
BYG,16984,5814,0,1,2,2,5.0,22.939516666666666,0,855685,1261197,1342686,0,True,1,./games/ESPORTSTMNT02_3222449_cleaned.json
IMP,-16984,-5814,0,0,1,0,0.2,22.939516666666666,0,1243112,,,0,False,0,./games/ESPORTSTMNT02_3222449_cleaned.json
DCG,7005,354,0,2,3,1,1.6666666666666667,34.708416666666665,0,974475,1900153,2009839,1534.5,True,1,./games/ESPORTSTMNT03_3199562_cleaned.json
FAK,-7005,-354,0,0,2,1,0.6,34.708416666666665,0,1026947,1801694,,0,False,0,./games/ESPORTSTMNT03_3199562_cleaned.json
CFO,11938,2166,0,2,2,1,1.7333333333333334,30.31705,1,860617,1733700,1787281,-905.0,False,1,./games/ESPORTSTMNT01_3414745_cleaned.json
WP,5119,-756,0,0,4,0,1.4,38.51668333333333,0,1010550,1957722,2270633,0,False,1,./games/ESPORTSTMNT03_3199241_cleaned.json
HPS,-5119,756,0,2,2,2,0.7142857142857143,38.51668333333333,0,965726,2009926,,549.5,True,0,./games/ESPORTSTMNT03_3199241_cleaned.json
DCG,4032,5,0,1,2,0,1.2352941176470589,32.64635,0,1112884,1525394,1534980,-2111.0,True,1,./games/ESPORTSTMNT01_3415992_cleaned.json
CFO,-4032,-5,0,0,2,2,0.8095238095238095,32.64635,0,898688,,,0,False,0,./games/ESPORTSTMNT01_3415992_cleaned.json
CFO,3794,3775,1,0,5,1,1.4666666666666666,48.30231666666667,0,709490,2845518,2853752,0,True,1,./games/ESPORTSTMNT02_3217072_cleaned.json
FAK,-3794,-3775,0,3,2,1,0.6818181818181818,48.30231666666667,0,1318255,2146916,2263960,-226.66666666666666,False,0,./games/ESPORTSTMNT02_3217072_cleaned.json
PSG,11656,2862,1,1,5,2,1.5,35.864383333333336,0,650034,1883439,2080922,2838.0,False,1,./games/ESPORTSTMNT02_3218044_cleaned.json
DCG,-11656,-2862,0,0,0,0,0.6111111111111112,35.864383333333336,1,1341232,,,0,True,0,./games/ESPORTSTMNT02_3218044_cleaned.json
JT,8112,39,0,1,1,0,2.0,23.67255,0,924764,1372931,1387917,0,True,1,./games/ESPORTSTMNT02_3221969_cleaned.json
WP,-8112,-39,0,0,2,2,0.5,23.67255,0,1045840,,,0,False,0,./games/ESPORTSTMNT02_3221969_cleaned.json
PSG,963,3319,0,0,4,1,1.3333333333333333,36.88763333333333,0,674923,1959996,2137978,0,True,1,./games/ESPORTSTMNT01_3413538_cleaned.json
DCG,-963,-3319,1,2,2,1,0.75,36.88763333333333,0,1519395,1953621,1964830,-2068.0,False,0,./games/ESPORTSTMNT01_3413538_cleaned.json
FAK,9194,3204,0,1,2,2,2.125,28.176166666666667,0,866095,1564235,1393244,1936.0,True,1,./games/ESPORTSTMNT02_3218933_cleaned.json
WP,-9194,-3204,0,0,2,0,0.47058823529411764,28.176166666666667,0,956561,,,0,False,0,./games/ESPORTSTMNT02_3218933_cleaned.json
PSG,6520,-775,0,1,4,0,3.0,31.562,0,1072783,1580982,1864980,1354.0,False,1,./games/ESPORTSTMNT02_3220965_cleaned.json
BYG,-6520,775,0,1,1,2,0.3333333333333333,31.562,0,1024927,1411315,,0,True,0,./games/ESPORTSTMNT02_3220965_cleaned.json
CFO,8828,430,0,1,4,1,1.625,36.088966666666664,0,1135451,1876686,2009502,3358.0,False,1,./games/ESPORTSTMNT01_3416569_cleaned.json
FAK,-8828,-430,0,0,2,1,0.6153846153846154,36.088966666666664,0,1324769,,,0,True,0,./games/ESPORTSTMNT01_3416569_cleaned.json
JT,13642,2340,0,1,2,2,2.111111111111111,24.125816666666665,0,857090,1374892,1417929,0,True,1,./games/ESPORTSTMNT03_3199224_cleaned.json
IMP,-13642,-2340,0,0,1,0,0.47368421052631576,24.125816666666665,0,1012457,,,0,False,0,./games/ESPORTSTMNT03_3199224_cleaned.json
HPS,8833,-1034,0,2,2,0,1.6923076923076923,36.11873333333333,0,945130,1819946,1833827,3348.0,False,1,./games/ESPORTSTMNT02_3222448_cleaned.json
DWT,-8833,1034,0,0,3,2,0.5909090909090909,36.11873333333333,0,923812,,,0,True,0,./games/ESPORTSTMNT02_3222448_cleaned.json
HPS,10520,367,0,2,4,1,2.0,38.68816666666667,0,950165,1672976,2285550,2545.5,False,1,./games/ESPORTSTMNT02_3217998_cleaned.json
DWT,-10520,-367,0,0,2,1,0.5,38.68816666666667,0,934153,2162801,,0,True,0,./games/ESPORTSTMNT02_3217998_cleaned.json
WP,15922,5721,0,1,4,2,3.375,26.2205,0,833521,1149923,1144857,243.0,True,1,./games/ESPORTSTMNT02_3219848_cleaned.json
IMP,-15922,-5721,0,0,0,0,0.2962962962962963,26.2205,0,1217552,,,0,False,0,./games/ESPORTSTMNT02_3219848_cleaned.json
BYG,6630,-135,0,1,4,1,1.3571428571428572,33.23831666666667,0,1219096,1895605,1951537,0,True,1,./games/ESPORTSTMNT01_3416614_cleaned.json
CFO,-6630,135,0,0,1,1,0.7368421052631579,33.23831666666667,1,1072032,1097203,,0,False,0,./games/ESPORTSTMNT01_3416614_cleaned.json
BYG,11491,1911,0,1,3,2,20.0,30.043416666666666,0,944704,1644919,1668111,802.0,True,1,./games/ESPORTSTMNT02_3219444_cleaned.json
PSG,-11491,-1911,0,0,1,0,0.05,30.043416666666666,0,930738,,,0,False,0,./games/ESPORTSTMNT02_3219444_cleaned.json
CFO,8120,4929,0,2,3,1,2.0,33.417433333333335,0,919397,1879090,1729809,-2083.0,True,1,./games/ESPORTSTMNT03_3200621_cleaned.json
FAK,-8120,-4929,0,0,1,1,0.5,33.417433333333335,0,1006032,1319229,,0,False,0,./games/ESPORTSTMNT03_3200621_cleaned.json
PSG,-13072,-1169,0,0,3,0,0.3793103448275862,26.923816666666667,0,828418,,,0,False,0,./games/ESPORTSTMNT04_2675572_cleaned.json
PSG,9769,979,0,1,2,0,3.3333333333333335,24.6052,0,893295,1415210,1423817,0,False,1,./games/ESPORTSTMNT02_3219475_cleaned.json
HPS,-9769,-979,0,0,1,2,0.3,24.6052,0,674326,,,0,True,0,./games/ESPORTSTMNT02_3219475_cleaned.json
PSG,9826,-549,0,2,3,2,2.6666666666666665,31.981166666666667,0,1019817,1793713,1897141,1742.5,False,1,./games/ESPORTSTMNT02_3219881_cleaned.json
CFO,-9826,549,0,0,1,0,0.375,31.981166666666667,0,1006529,1448749,,0,True,0,./games/ESPORTSTMNT02_3219881_cleaned.json
HPS,4554,-2220,0,2,4,2,1.0833333333333333,36.615633333333335,0,1047300,2104068,2153322,2555.0,False,1,./games/ESPORTSTMNT02_3221982_cleaned.json
BYG,-4554,2220,0,0,2,0,0.9230769230769231,36.615633333333335,1,857916,1584509,,0,True,0,./games/ESPORTSTMNT02_3221982_cleaned.json
FAK,16740,6414,0,1,3,2,5.5,24.11175,0,908496,1387195,1408459,0,True,1,./games/ESPORTSTMNT02_3220953_cleaned.json
