team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
WE,-10569,-1222,0,0,2,0,0.125,32.129583333333336,0,920560,,,0,False,0,./games/LPL_B_326466_cleaned.json
WBG,11265,-522,0,1,4,1,2.6666666666666665,29.988983333333334,0,1258179,1695818,1738440,5580.0,False,1,./games/LPL_A_342435_cleaned.json
LNG,-11265,522,0,0,0,1,0.35294117647058826,29.988983333333334,0,809790,,,0,True,0,./games/LPL_A_342435_cleaned.json
OMG,13028,2368,0,1,2,2,2.1666666666666665,28.496466666666667,0,851519,1635371,1661084,0,True,1,./games/LPL_A_334754_cleaned.json
WE,-13028,-2368,0,0,2,0,0.46153846153846156,28.496466666666667,1,1189986,,,0,False,0,./games/LPL_A_334754_cleaned.json
BLG,16215,6658,0,1,4,2,2.875,24.049033333333334,0,592150,1198111,1338998,4235.0,True,1,./games/LPL_B_326681_cleaned.json
FPX,-16215,-6658,0,0,0,0,0.34782608695652173,24.049033333333334,0,,,,0,False,0,./games/LPL_B_326681_cleaned.json
LGD,13835,1698,0,1,3,0,4.8,31.7454,0,961235,1638964,1677637,4653.0,True,1,./games/LPL_B_327851_cleaned.json
WE,-13835,-1698,0,0,1,2,0.20833333333333334,31.7454,0,1090411,,,0,False,0,./games/LPL_B_327851_cleaned.json
FPX,12904,1123,0,1,1,1,2.6666666666666665,25.5269,0,812357,1388508,1482203,3149.0,False,1,./games/LPL_B_328832_cleaned.json
WE,-12904,-1123,0,0,2,1,0.375,25.5269,0,951625,,,0,True,0,./games/LPL_B_328832_cleaned.json
TT,2679,-3196,0,1,1,0,1.1428571428571428,30.492133333333335,0,1247261,1798219,1806278,0,False,1,./games/LPL_B_323129_cleaned.json
UP,-2679,3196,0,1,4,2,0.875,30.492133333333335,0,730834,1642699,,-2666.0,True,0,./games/LPL_B_323129_cleaned.json
LNG,6914,56,0,2,3,0,1.5,32.8265,0,976170,1726184,1942517,961.0,True,1,./games/LPL_A_331999_cleaned.json
FPX,-6914,-56,0,0,2,2,0.6666666666666666,32.8265,0,1084157,1941071,,0,False,0,./games/LPL_A_331999_cleaned.json
BLG,343,-2747,0,0,2,0,0.7727272727272727,33.72485,0,916583,1730327,1940410,0,False,1,./games/LPL_B_328942_cleaned.json
WE,-343,2747,0,2,3,2,1.2941176470588236,33.72485,0,880912,1075167,,-666.0,True,0,./games/LPL_B_328942_cleaned.json
JDG,5824,-946,0,2,3,1,1.0,40.149883333333335,0,882434,2072957,2374537,4419.0,False,1,./games/LPL_A_343579_cleaned.json
LNG,-5824,946,0,1,3,1,0.9333333333333333,40.149883333333335,0,988361,1725556,,759.0,True,0,./games/LPL_A_343579_cleaned.json
WBG,14554,2479,0,1,2,1,13,24.265933333333333,0,887407,1382913,1424337,0,True,1,./games/LPL_A_343972_cleaned.json
TES,-14554,-2479,0,0,1,1,0.0,24.265933333333333,0,,,,0,False,0,./games/LPL_A_343972_cleaned.json
JDG,12045,3896,0,1,2,1,3.4,26.039033333333332,0,819493,1447624,1515905,815.0,False,1,./games/LPL_A_343586_cleaned.json
LNG,-12045,-3896,0,0,1,1,0.29411764705882354,26.039033333333332,0,1074984,1389496,,0,True,0,./games/LPL_A_343586_cleaned.json
BLG,-9740,4635,0,0,4,1,0.6666666666666666,36.9644,0,780839,1484286,1177732,0,True,0,./games/ESPORTSTMNT04_2677067_cleaned.json
LNG,958,-3554,0,1,3,0,1.0714285714285714,37.2447,0,1891738,2208500,2215076,0,False,1,./games/LPL_A_342573_cleaned.json
TES,-958,3554,0,0,3,2,0.9333333333333333,37.2447,1,923594,1416205,,0,True,0,./games/LPL_A_342573_cleaned.json
WE,15973,2334,0,1,3,2,4.8,33.3965,0,890835,1464909,1981210,1423.0,True,1,./games/LPL_B_329267_cleaned.json
RNG,-15973,-2334,0,0,2,0,0.20833333333333334,33.3965,0,,,,0,False,0,./games/LPL_B_329267_cleaned.json
RNG,10121,-127,0,1,3,1,7.5,25.009133333333335,0,1077895,1445643,1467982,0,True,1,./games/LPL_B_328798_cleaned.json
WBG,-10121,127,0,0,0,1,0.13333333333333333,25.009133333333335,0,,,,0,False,0,./games/LPL_B_328798_cleaned.json
TT,6936,-1710,0,1,2,0,1.5,31.220283333333334,0,1014613,1821345,1849840,3005.0,False,1,./games/LPL_A_331032_cleaned.json
LGD,-6936,1710,0,0,2,2,0.6666666666666666,31.220283333333334,0,996548,,,0,True,0,./games/LPL_A_331032_cleaned.json
NIP,10091,522,0,2,1,2,2.1,31.4748,0,637808,1447627,1857504,877.0,False,1,./games/LPL_A_331117_cleaned.json
IG,-10091,-522,0,0,3,0,0.47619047619047616,31.4748,0,655453,1692221,,0,True,0,./games/LPL_A_331117_cleaned.json
TES,6812,722,0,1,1,2,5.0,29.751433333333335,0,1010519,1719516,1737504,0,True,1,./games/LPL_A_342574_cleaned.json
LNG,-6812,-722,0,0,3,0,0.2,29.751433333333335,0,932562,1722467,1737674,0,False,0,./games/LPL_A_342574_cleaned.json
WBG,-892,-1234,0,1,2,2,1.5,34.473733333333335,0,1071554,1999291,2008175,2718.0,False,1,./games/LPL_A_334041_cleaned.json
LGD,892,1234,0,1,2,0,0.6666666666666666,34.473733333333335,0,1073555,1999626,1575793,4214.0,True,0,./games/LPL_A_334041_cleaned.json
LNG,17244,4119,0,1,4,0,6.25,25.475266666666666,0,976293,1474652,1505514,3895.0,True,1,./games/LPL_A_330181_cleaned.json
RNG,-17244,-4119,0,0,0,2,0.16,25.475266666666666,0,1004139,,,0,False,0,./games/LPL_A_330181_cleaned.json
LNG,8131,-2467,0,1,3,0,1.3333333333333333,36.962983333333334,0,1130072,1484445,2198544,2531.0,False,1,./games/LPL_A_330204_cleaned.json
RNG,-8131,2467,0,1,2,2,0.75,36.962983333333334,1,838917,1732366,1741428,-3135.0,True,0,./games/LPL_A_330204_cleaned.json
RA,6728,-1447,0,1,4,1,1.6923076923076923,36.9995,0,975332,1548958,2115010,1054.0,False,1,./games/LPL_A_331673_cleaned.json
FPX,-6728,1447,0,1,1,1,0.5909090909090909,36.9995,0,1009326,,,-81.0,True,0,./games/LPL_A_331673_cleaned.json
WE,10023,2070,0,2,4,2,3.75,30.047533333333334,0,960519,1583502,1752609,-2751.0,True,1,./games/LPL_B_328126_cleaned.json
RA,-10023,-2070,0,0,0,0,0.26666666666666666,30.047533333333334,0,1286418,1389403,,0,False,0,./games/LPL_B_328126_cleaned.json
NIP,10729,-606,0,2,3,1,4.0,31.567416666666666,0,1151066,1800304,1658518,3396.0,True,1,./games/LPL_B_323262_cleaned.json
OMG,-10729,606,0,0,1,1,0.25,31.567416666666666,0,1005112,,,0,False,0,./games/LPL_B_323262_cleaned.json
BLG,12168,1858,0,2,2,2,1.3125,34.60961666666667,0,1118021,2023003,2056016,1952.0,True,1,./games/LPL_B_329227_cleaned.json
NIP,-12168,-1858,0,0,3,0,0.7142857142857143,34.60961666666667,0,,,,0,False,0,./games/LPL_B_329227_cleaned.json
AL,5141,424,0,1,1,1,1.2307692307692308,30.820433333333334,0,1048123,1569940,1579319,0,False,1,./games/LPL_B_326366_cleaned.json
RNG,-5141,-424,0,1,3,1,0.8125,30.820433333333334,0,1276768,1796815,,-3917.0,True,0,./games/LPL_B_326366_cleaned.json
EDG,7994,-1156,0,1,4,1,1.4615384615384615,32.875766666666664,0,898018,1796650,1854646,3797.0,False,1,./games/LPL_B_328394_cleaned.json
FPX,-7994,1156,0,0,0,1,0.6842105263157895,32.875766666666664,0,922876,1501285,,0,True,0,./games/LPL_B_328394_cleaned.json
JDG,13058,1161,0,1,3,0,3.3333333333333335,24.577133333333332,0,870642,1412805,1426445,0,True,1,./games/LPL_B_326608_cleaned.json
UP,-13058,-1161,0,0,0,2,0.3,24.577133333333332,0,896747,,,0,False,0,./games/LPL_B_326608_cleaned.json
JDG,15855,4448,0,0,3,1,16.0,22.27675,0,599260,1193033,1189689,0,True,1,./games/LPL_A_331549_cleaned.json
OMG,-15855,-4448,0,0,0,1,0.0625,22.27675,0,,,,0,False,0,./games/LPL_A_331549_cleaned.json
LNG,12540,2204,0,1,4,1,6.5,25.01345,0,892505,1450324,1461700,0,True,1,./games/LPL_B_328592_cleaned.json
TT,-12540,-2204,0,0,0,1,0.15384615384615385,25.01345,1,,,,0,False,0,./games/LPL_B_328592_cleaned.json
OMG,14173,2641,0,2,3,2,2.8333333333333335,30.482683333333334,0,924844,1655975,1794747,2476.0,True,1,./games/LPL_A_331898_cleaned.json
RNG,-14173,-2641,0,0,1,0,0.35294117647058826,30.482683333333334,0,1149269,,,0,False,0,./games/LPL_A_331898_cleaned.json
FPX,10823,-1516,0,1,3,1,4.0,28.623033333333332,0,1059245,1685803,1695128,0,True,1,./games/LPL_A_329567_cleaned.json
TT,-10823,1516,0,0,1,1,0.25,28.623033333333332,0,918805,,,0,False,0,./games/LPL_A_329567_cleaned.json
FPX,9119,1921,0,0,4,2,3.6,31.587983333333334,0,1043831,1715371,1865646,0,True,1,./games/LPL_B_328595_cleaned.json
NIP,-9119,-1921,0,0,1,0,0.2777777777777778,31.587983333333334,1,1079546,,,0,False,0,./games/LPL_B_328595_cleaned.json
TES,14743,2577,0,1,1,1,2.75,24.856566666666666,1,585531,1441584,1455811,0,True,1,./games/LPL_A_330505_cleaned.json
NIP,-14743,-2577,0,0,1,1,0.36363636363636365,24.856566666666666,0,,,,0,False,0,./games/LPL_A_330505_cleaned.json
RNG,2922,-982,1,3,5,0,1.434782608695652,46.76885,0,1282469,2400152,2347840,995.3333333333334,False,1,./games/LPL_B_329574_cleaned.json
BLG,-2922,982,0,1,2,2,0.696969696969697,46.76885,0,894823,1378422,2197732,0,True,0,./games/LPL_B_329574_cleaned.json
TES,10094,1038,0,1,3,1,2.4285714285714284,27.698183333333333,0,1053595,1552031,1616363,3139.0,False,1,./games/LPL_A_334071_cleaned.json
FPX,-10094,-1038,0,0,1,1,0.4117647058823529,27.698183333333333,0,1133319,,,0,True,0,./games/LPL_A_334071_cleaned.json
UP,7917,275,0,2,2,1,2.8333333333333335,30.051283333333334,0,990241,1397584,1711088,1558.0,False,1,./games/LPL_A_335524_cleaned.json
RA,-7917,-275,0,0,2,1,0.35294117647058826,30.051283333333334,0,946053,,,0,True,0,./games/LPL_A_335524_cleaned.json
LNG,14078,1204,0,1,3,1,2.7,30.28945,0,858585,1744216,1752762,0,False,1,./games/LPL_B_329372_cleaned.json
LGD,-14078,-1204,0,0,1,1,0.37037037037037035,30.28945,0,1023284,,,0,True,0,./games/LPL_B_329372_cleaned.json
RA,7858,-1806,0,3,3,0,1.0,36.7812,0,1193782,1865715,2190261,276.5,False,1,./games/LPL_A_334707_cleaned.json
IG,-7858,1806,0,0,3,2,1.0,36.7812,0,851444,,,0,True,0,./games/LPL_A_334707_cleaned.json
RNG,14712,1614,0,2,3,1,3.75,34.10831666666667,0,945030,1790203,2027145,965.0,True,1,./games/LPL_A_335207_cleaned.json
FPX,-14712,-1614,0,0,2,1,0.26666666666666666,34.10831666666667,0,922189,,,0,False,0,./games/LPL_A_335207_cleaned.json
BLG,2148,-112,1,0,1,1,1.6666666666666667,32.76016666666667,0,921363,1930051,1943474,0,True,1,./games/LPL_A_335982_cleaned.json
WBG,-2148,112,0,1,4,1,0.6,32.76016666666667,0,860290,1919326,,0,False,0,./games/LPL_A_335982_cleaned.json
IG,14982,822,0,2,4,0,2.4285714285714284,36.1032,0,940060,2029487,1913371,2924.5,False,1,./games/LPL_B_328702_cleaned.json
WBG,-14982,-822,0,0,1,2,0.4117647058823529,36.1032,0,625321,941262,,0,True,0,./games/LPL_B_328702_cleaned.json
RA,15224,3768,0,1,2,2,3.2,25.077816666666667,0,862627,1414338,1475475,0,True,1,./games/LPL_A_335523_cleaned.json
UP,-15224,-3768,0,0,1,0,0.3125,25.077816666666667,0,1008667,,,0,False,0,./games/LPL_A_335523_cleaned.json
JDG,9475,-100,0,1,4,0,4.0,29.67555,0,981164,1695335,1710965,0,False,1,./games/LPL_A_334154_cleaned.json
AL,-9475,100,0,0,0,2,0.25,29.67555,0,956718,,,0,True,0,./games/LPL_A_334154_cleaned.json
WBG,11405,-1124,0,1,1,1,2.1,29.063916666666668,0,907268,1537630,1713193,1920.0,False,1,./games/LPL_B_329320_cleaned.json
AL,-11405,1124,0,0,3,1,0.47619047619047616,29.063916666666668,0,858633,1147290,,0,True,0,./games/LPL_B_329320_cleaned.json
JDG,12108,3495,0,2,4,2,2.090909090909091,31.1683,0,855036,1756346,1828215,-2842.0,True,1,./games/LPL_A_335370_cleaned.json
BLG,-12108,-3495,0,0,0,0,0.4782608695652174,31.1683,0,1171137,1436843,,0,False,0,./games/LPL_A_335370_cleaned.json
WBG,8856,2083,0,1,1,2,2.1666666666666665,23.2401,0,933429,1333573,1351136,0,True,1,./games/LPL_A_343381_cleaned.json
NIP,-8856,-2083,0,0,2,0,0.46153846153846156,23.2401,0,1196866,1345789,,0,False,0,./games/LPL_A_343381_cleaned.json
JDG,10478,-728,0,1,3,0,3.0,27.11385,0,949901,1240784,1461406,1509.0,False,1,./games/LPL_A_343580_cleaned.json
LNG,-10478,728,0,0,1,2,0.3333333333333333,27.11385,0,1125422,,,0,True,0,./games/LPL_A_343580_cleaned.json
UP,5924,491,0,0,4,2,4.0,35.56366666666667,1,986107,1936893,1716971,0,False,1,./games/LPL_B_322153_cleaned.json
TT,-5924,-491,0,2,1,0,0.25,35.56366666666667,0,1190295,1928562,,1104.5,True,0,./games/LPL_B_322153_cleaned.json
BLG,12081,387,0,1,4,2,1.9090909090909092,29.186883333333334,0,857605,1698761,1723599,0,False,1,./games/LPL_B_328033_cleaned.json
TES,-12081,-387,0,0,0,0,0.5238095238095238,29.186883333333334,0,1080256,,,0,True,0,./games/LPL_B_328033_cleaned.json
WBG,14263,1756,0,2,3,2,3.4,31.625466666666668,0,903674,1471244,1846205,97.0,False,1,./games/LPL_B_326886_cleaned.json
WE,-14263,-1756,0,0,1,0,0.29411764705882354,31.625466666666668,0,948443,,,0,True,0,./games/LPL_B_326886_cleaned.json
IG,12751,2206,0,2,4,2,2.2857142857142856,28.833216666666665,0,846797,1695888,1704519,748.0,True,1,./games/LPL_B_329848_cleaned.json
UP,-12751,-2206,0,0,1,0,0.4375,28.833216666666665,0,1070260,1377605,,0,False,0,./games/LPL_B_329848_cleaned.json
NIP,2154,1033,0,1,4,2,1.55,42.663183333333336,2,1055865,2455166,1935853,232.0,True,1,./games/LPL_A_342275_cleaned.json
RNG,-2154,-1033,0,2,3,0,0.6451612903225806,42.663183333333336,2,1022598,1572248,2194422,-124.5,False,0,./games/LPL_A_342275_cleaned.json
LGD,8762,-503,0,1,3,1,3.6666666666666665,30.8873,0,947796,1737678,1822917,2894.0,True,1,./games/LPL_A_335446_cleaned.json
AL,-8762,503,0,0,1,1,0.2727272727272727,30.8873,1,1249434,,,0,False,0,./games/LPL_A_335446_cleaned.json
NIP,15658,5661,0,1,3,2,4.75,23.35105,0,887746,1201209,999905,0,True,1,./games/LPL_A_335215_cleaned.json
UP,-15658,-5661,0,0,0,0,0.21052631578947367,23.35105,0,921393,,,0,False,0,./games/LPL_A_335215_cleaned.json
LGD,8405,400,0,1,1,1,1.3846153846153846,32.122933333333336,0,1107066,1785523,1696048,4636.0,False,1,./games/LPL_B_326149_cleaned.json
OMG,-8405,-400,0,0,3,1,0.7222222222222222,32.122933333333336,0,1185245,,,0,True,0,./games/LPL_B_326149_cleaned.json
TES,12238,657,0,2,4,2,1.5555555555555556,32.394933333333334,0,825926,1862618,1871223,971.0,False,1,./games/LPL_A_331805_cleaned.json
TT,-12238,-657,0,0,0,0,0.6,32.394933333333334,1,1100609,,,0,True,0,./games/LPL_A_331805_cleaned.json
TES,7728,-730,0,1,1,1,1.4444444444444444,25.3776,0,1007538,1449325,1496596,0,False,1,./games/LPL_B_326534_cleaned.json
IG,-7728,730,0,0,3,1,0.6923076923076923,25.3776,0,948917,,,0,True,0,./games/LPL_B_326534_cleaned.json
EDG,7822,-1086,0,1,3,1,1.7142857142857142,37.96033333333333,0,590424,1656542,2144893,-281.0,False,1,./games/LPL_A_337038_cleaned.json
RA,-7822,1086,0,1,3,1,0.5833333333333334,37.96033333333333,0,701917,,,-4697.0,True,0,./games/LPL_A_337038_cleaned.json
JDG,9394,-1331,0,1,4,1,2.1,27.627633333333332,0,976931,1589335,1614013,0,False,1,./games/LPL_A_343661_cleaned.json
BLG,-9394,1331,0,0,0,1,0.47619047619047616,27.627633333333332,0,944210,,,0,True,0,./games/LPL_A_343661_cleaned.json
NIP,15066,939,0,2,3,2,1.3571428571428572,36.568083333333334,0,857647,1694317,2153551,1861.0,False,1,./games/LPL_A_331757_cleaned.json
AL,-15066,-939,0,0,2,0,0.7368421052631579,36.568083333333334,0,1616385,,,0,True,0,./games/LPL_A_331757_cleaned.json
TT,7420,1054,0,1,3,2,3.0,26.706633333333333,0,863094,1380398,1574853,1180.0,True,1,./games/LPL_B_327632_cleaned.json
RNG,-7420,-1054,0,0,1,0,0.3333333333333333,26.706633333333333,0,865925,,,0,False,0,./games/LPL_B_327632_cleaned.json
RNG,12019,185,0,1,3,0,2.6666666666666665,32.63948333333333,0,943913,1845749,1807044,5481.0,True,1,./games/LPL_A_328821_cleaned.json
RA,-12019,-185,0,0,2,2,0.375,32.63948333333333,0,1191644,,,0,False,0,./games/LPL_A_328821_cleaned.json
WBG,18599,6035,0,1,3,2,9.0,23.38315,0,849401,1261808,1385066,0,True,1,./games/LPL_A_342366_cleaned.json
NIP,-18599,-6035,0,0,0,0,0.1111111111111111,23.38315,0,,,,0,False,0,./games/LPL_A_342366_cleaned.json
RNG,17333,528,0,1,4,1,3.4285714285714284,31.6646,0,989597,1713312,1868427,0,True,1,./games/LPL_B_326360_cleaned.json
AL,-17333,-528,0,1,0,1,0.2916666666666667,31.6646,0,1067623,,,-4384.0,False,0,./games/LPL_B_326360_cleaned.json
JDG,9426,756,0,1,1,2,2.4,26.059616666666667,0,1008907,1504940,1521022,0,False,1,./games/LPL_A_343905_cleaned.json
LNG,-9426,-756,0,0,2,0,0.4166666666666667,26.059616666666667,0,1017010,,,0,True,0,./games/LPL_A_343905_cleaned.json
TT,4852,691,0,0,4,1,2.0833333333333335,40.6044,0,865222,2220618,2413860,0,True,1,./games/LPL_B_327956_cleaned.json
EDG,-4852,-691,0,2,2,1,0.46153846153846156,40.6044,0,975205,1929119,2006021,-672.5,False,0,./games/LPL_B_327956_cleaned.json
NIP,5750,936,0,1,4,2,2.75,29.954033333333335,0,914483,1598254,1485374,2550.0,False,1,./games/LPL_A_343280_cleaned.json
RNG,-5750,-936,0,0,0,0,0.36363636363636365,29.954033333333335,0,906561,1332945,1742055,0,True,0,./games/LPL_A_343280_cleaned.json
JDG,9009,5616,0,0,2,2,1.7,20.422483333333332,0,704249,1006741,1042096,0,True,1,./games/LPL_B_327279_cleaned.json
NIP,-9009,-5616,0,0,0,0,0.5294117647058824,20.422483333333332,0,1024744,,,0,False,0,./games/LPL_B_327279_cleaned.json
JDG,7672,-863,0,2,2,0,1.6666666666666667,34.57435,0,1276914,1620732,1957615,2045.0,False,1,./games/LPL_A_330739_cleaned.json
LGD,-7672,863,0,0,3,2,0.6,34.57435,0,953014,,,0,True,0,./games/LPL_A_330739_cleaned.json
FPX,7507,-2025,0,1,4,1,2.0,30.07965,0,1068271,1466960,1779684,3203.0,False,1,./games/LPL_B_327309_cleaned.json
WBG,-7507,2025,0,0,1,1,0.5,30.07965,0,1062764,,,0,True,0,./games/LPL_B_327309_cleaned.json
EDG,11280,1813,0,1,3,1,2.375,27.54531666666667,0,964977,1587420,1631560,0,False,1,./games/LPL_B_328395_cleaned.json
FPX,-11280,-1813,0,0,1,1,0.42105263157894735,27.54531666666667,0,1131125,,,0,True,0,./games/LPL_B_328395_cleaned.json
IG,11416,-759,1,2,5,1,2.1818181818181817,34.2995,0,902480,1981186,2009255,1810.0,True,1,./games/LPL_B_326781_cleaned.json
AL,-11416,759,0,0,0,1,0.4583333333333333,34.2995,0,808723,,,0,False,0,./games/LPL_B_326781_cleaned.json
WBG,10859,2321,0,1,2,1,6.666666666666667,24.538416666666667,0,1036574,1415942,1443648,0,False,1,./games/LPL_B_330039_cleaned.json
EDG,-10859,-2321,0,0,1,1,0.15,24.538416666666667,0,1008863,,,0,True,0,./games/LPL_B_330039_cleaned.json
EDG,8732,3042,0,1,4,2,2.375,25.618366666666667,0,862228,1476433,1486921,1297.0,True,1,./games/LPL_A_342326_cleaned.json
OMG,-8732,-3042,0,0,0,0,0.42105263157894735,25.618366666666667,0,1014107,1497088,,0,False,0,./games/LPL_A_342326_cleaned.json
UP,11609,1982,0,1,3,1,11.0,24.5029,0,1088821,1333940,1446402,0,True,1,./games/LPL_A_331061_cleaned.json
FPX,-11609,-1982,0,0,0,1,0.09090909090909091,24.5029,1,,,,0,False,0,./games/LPL_A_331061_cleaned.json
TT,10957,-1969,0,1,2,1,3.0,29.244833333333332,0,966672,1495922,1486675,2662.0,False,1,./games/LPL_B_329299_cleaned.json
OMG,-10957,1969,0,0,2,1,0.3333333333333333,29.244833333333332,1,1074642,,,0,True,0,./games/LPL_B_329299_cleaned.json
WBG,8905,2997,0,1,3,2,2.090909090909091,37.701366666666665,0,823274,2202433,2228194,3173.0,False,1,./games/LPL_A_334641_cleaned.json
TT,-8905,-2997,0,1,3,0,0.4782608695652174,37.701366666666665,0,966364,1394636,,1405.0,True,0,./games/LPL_A_334641_cleaned.json
RA,11095,-335,0,2,3,1,2.3,29.261583333333334,0,930894,1476901,1547060,5531.0,False,1,./games/LPL_A_331660_cleaned.json
FPX,-11095,335,0,0,2,1,0.43478260869565216,29.261583333333334,0,930192,,,0,True,0,./games/LPL_A_331660_cleaned.json
TES,10569,-2060,0,2,2,2,2.272727272727273,31.325616666666665,0,1033912,1495474,1842445,1221.0,True,1,./games/LPL_B_327750_cleaned.json
RA,-10569,2060,0,0,2,0,0.44,31.325616666666665,2,989451,1329086,,0,False,0,./games/LPL_B_327750_cleaned.json
FPX,14797,1912,0,1,3,0,3.1666666666666665,25.277533333333334,0,853981,1510880,1397944,3701.0,True,1,./games/LPL_B_328380_cleaned.json
EDG,-14797,-1912,0,0,0,2,0.3157894736842105,25.277533333333334,0,892774,,,0,False,0,./games/LPL_B_328380_cleaned.json
EDG,13522,1837,0,1,2,2,5.25,23.4441,0,952264,1153724,1278161,0,True,1,./games/LPL_B_327438_cleaned.json
UP,-13522,-1837,0,0,1,0,0.19047619047619047,23.4441,0,1033066,,,0,False,0,./games/LPL_B_327438_cleaned.json
