team,gold_diff,gold_diff_14min,elder_dragon_kills,baron_kills,dragon_kills,herald_kills,team_KD_ratio,game_length,objectives_stolen_away,first_turret_kill,second_turret_kill,third_turret_kill,baron_powerplay,first_blood,result,file_name
DK,7959,2116,0,1,4,2,2.3333333333333335,29.192733333333333,0,904038,1495047,1585151,-422.0,False,1,./games/ESPORTSTMNT01_3380258_cleaned.json
NS,-7959,-2116,0,0,1,0,0.42857142857142855,29.192733333333333,0,1462148,1657142,,0,True,0,./games/ESPORTSTMNT01_3380258_cleaned.json
NS,5085,-2304,0,2,2,2,1.4444444444444444,33.303216666666664,0,1183194,1602942,1930784,7914.0,False,1,./games/ESPORTSTMNT01_3409439_cleaned.json
KT,-5085,2304,0,0,3,0,0.6923076923076923,33.303216666666664,0,818875,1195110,,0,True,0,./games/ESPORTSTMNT01_3409439_cleaned.json
HLE,13665,3850,0,2,2,2,11.0,29.0898,0,956547,1401210,1717260,845.0,True,1,./games/ESPORTSTMNT02_3220839_cleaned.json
LSB,-13665,-3850,0,0,2,0,0.09090909090909091,29.0898,0,1114566,,,0,False,0,./games/ESPORTSTMNT02_3220839_cleaned.json
GEN,18005,4201,0,1,4,1,5.8,23.671966666666666,0,747321,1323065,1366941,0,False,1,./games/ESPORTSTMNT02_3221167_cleaned.json
NS,-18005,-4201,0,0,0,1,0.1724137931034483,23.671966666666666,0,1132700,,,0,True,0,./games/ESPORTSTMNT02_3221167_cleaned.json
GEN,10838,2757,1,1,5,2,2.0,31.987666666666666,0,1053706,1848450,1875791,4897.0,True,1,./games/ESPORTSTMNT01_3415025_cleaned.json
HLE,-10838,-2757,0,1,0,0,0.5,31.987666666666666,1,1084500,1635140,1643761,-2139.0,False,0,./games/ESPORTSTMNT01_3415025_cleaned.json
HLE,8448,-911,0,1,2,0,2.5,27.163116666666667,1,927094,1581598,1585734,0,False,1,./games/ESPORTSTMNT03_3197839_cleaned.json
NS,-8448,911,0,0,2,2,0.4,27.163116666666667,0,951909,,,0,True,0,./games/ESPORTSTMNT03_3197839_cleaned.json
LSB,16015,1663,0,1,1,1,4.6,27.54225,0,948962,1574082,1612856,3514.0,True,1,./games/ESPORTSTMNT02_3223070_cleaned.json
DRX,-16015,-1663,0,0,3,1,0.21739130434782608,27.54225,0,,,,0,False,0,./games/ESPORTSTMNT02_3223070_cleaned.json
KT,3039,-986,0,1,4,0,2.142857142857143,35.988733333333336,0,909876,1961378,1969739,-544.0,False,1,./games/ESPORTSTMNT02_3214098_cleaned.json
KDF,-3039,986,0,0,1,2,0.4666666666666667,35.988733333333336,0,969302,1601804,,0,True,0,./games/ESPORTSTMNT02_3214098_cleaned.json
T1,15791,4423,0,2,4,2,4.5,28.00455,0,935607,1451881,1536915,4054.0,True,1,./games/ESPORTSTMNT02_3219847_cleaned.json
NS,-15791,-4423,0,0,0,0,0.2222222222222222,28.00455,0,1101849,1240987,,0,False,0,./games/ESPORTSTMNT02_3219847_cleaned.json
KDF,4593,1133,0,1,2,0,1.5,34.302683333333334,1,1133902,2022974,2034944,1067.0,True,1,./games/ESPORTSTMNT02_3219771_cleaned.json
BRO,-4593,-1133,0,1,2,2,0.6666666666666666,34.302683333333334,0,1055830,1095145,1906315,-1923.0,False,0,./games/ESPORTSTMNT02_3219771_cleaned.json
DK,12414,2684,0,1,2,0,3.0,27.5334,0,1034650,1605554,1598816,0,True,1,./games/ESPORTSTMNT03_3196972_cleaned.json
KDF,-12414,-2684,0,0,2,2,0.3333333333333333,27.5334,0,1034717,,,0,False,0,./games/ESPORTSTMNT03_3196972_cleaned.json
T1,8581,214,0,1,4,2,1.7,37.923116666666665,0,748217,1915158,2042736,2704.0,False,1,./games/ESPORTSTMNT01_3410933_cleaned.json
KT,-8581,-214,0,0,2,0,0.5882352941176471,37.923116666666665,1,857474,,,0,True,0,./games/ESPORTSTMNT01_3410933_cleaned.json
HLE,8330,910,0,1,2,1,1.375,40.92435,0,851936,2211428,2098801,976.0,False,1,./games/ESPORTSTMNT01_3387396_cleaned.json
LSB,-8330,-910,0,1,3,1,0.7272727272727273,40.92435,0,910062,1767642,,-777.0,True,0,./games/ESPORTSTMNT01_3387396_cleaned.json
HLE,14360,3836,0,1,2,2,2.857142857142857,22.457216666666667,0,766411,1177194,1294125,0,True,1,./games/ESPORTSTMNT03_3195868_cleaned.json
NS,-14360,-3836,0,0,1,0,0.35,22.457216666666667,0,,,,0,False,0,./games/ESPORTSTMNT03_3195868_cleaned.json
GEN,11553,-773,0,1,4,0,2.0,28.15276666666667,0,926703,1637146,1652594,5045.0,True,1,./games/ESPORTSTMNT01_3376223_cleaned.json
NS,-11553,773,0,0,0,2,0.5,28.15276666666667,0,937808,,,0,False,0,./games/ESPORTSTMNT01_3376223_cleaned.json
LSB,10239,1136,0,1,3,0,2.25,40.80628333333333,0,1196149,2207950,2426452,2875.0,True,1,./games/ESPORTSTMNT01_3408461_cleaned.json
T1,-10239,-1136,0,0,3,2,0.4444444444444444,40.80628333333333,1,1420912,,,0,False,0,./games/ESPORTSTMNT01_3408461_cleaned.json
KT,6891,227,0,0,3,1,2.4285714285714284,30.697433333333333,0,925929,1647908,1790696,0,True,1,./games/ESPORTSTMNT02_3213761_cleaned.json
NS,-6891,-227,0,1,1,1,0.4117647058823529,30.697433333333333,0,1305916,1581609,,-3661.0,False,0,./games/ESPORTSTMNT02_3213761_cleaned.json
T1,11952,402,0,2,4,2,3.3333333333333335,32.185116666666666,0,1033838,1468485,1879734,1587.0,False,1,./games/ESPORTSTMNT01_3412852_cleaned.json
KT,-11952,-402,0,0,1,0,0.3,32.185116666666666,0,1376158,,,0,True,0,./games/ESPORTSTMNT01_3412852_cleaned.json
KT,7267,1274,0,1,4,2,2.5,26.138033333333333,0,665601,1499527,1503664,2003.0,False,1,./games/ESPORTSTMNT02_3221956_cleaned.json
GEN,-7267,-1274,0,0,0,0,0.4,26.138033333333333,1,1119208,,,0,True,0,./games/ESPORTSTMNT02_3221956_cleaned.json
T1,10219,-272,0,1,4,2,2.125,27.585283333333333,0,929612,1602630,1614325,0,False,1,./games/ESPORTSTMNT02_3213774_cleaned.json
DK,-10219,272,0,0,0,0,0.47058823529411764,27.585283333333333,0,1064682,,,0,True,0,./games/ESPORTSTMNT02_3213774_cleaned.json
GEN,-8568,-345,0,0,3,1,0.6111111111111112,41.64853333333333,0,1053348,2241817,,0,False,0,./games/ESPORTSTMNT04_2676180_cleaned.json
T1,-11699,-656,0,0,0,2,0.17647058823529413,28.889916666666668,0,559807,,,0,False,0,./games/ESPORTSTMNT04_2679094_cleaned.json
HLE,14363,2723,0,2,4,2,3.6,31.641083333333334,0,911584,1639546,1870345,5107.0,True,1,./games/ESPORTSTMNT01_3409605_cleaned.json
DK,-14363,-2723,0,0,1,0,0.2777777777777778,31.641083333333334,0,1036714,,,0,False,0,./games/ESPORTSTMNT01_3409605_cleaned.json
LSB,6265,-910,0,1,4,1,2.75,32.15756666666667,0,1078530,1673306,1850079,2660.0,False,1,./games/ESPORTSTMNT03_3196998_cleaned.json
BRO,-6265,910,0,0,1,1,0.36363636363636365,32.15756666666667,1,965323,,,0,True,0,./games/ESPORTSTMNT03_3196998_cleaned.json
HLE,4237,-2328,1,2,3,0,1.0,44.96275,0,1494357,2470682,2680222,2751.0,False,1,./games/ESPORTSTMNT01_3376707_cleaned.json
KDF,-4237,2328,0,0,4,2,1.0,44.96275,1,1078721,2463939,,0,True,0,./games/ESPORTSTMNT01_3376707_cleaned.json
DK,11991,2716,0,2,3,2,3.6666666666666665,27.973633333333332,0,791186,1353427,1587561,3425.0,True,1,./games/ESPORTSTMNT01_3373726_cleaned.json
BRO,-11991,-2716,0,0,1,0,0.2727272727272727,27.973633333333332,0,1048809,,,0,False,0,./games/ESPORTSTMNT01_3373726_cleaned.json
T1,10581,2744,0,1,3,2,2.125,30.077216666666665,0,839982,1730832,1744514,1075.0,False,1,./games/ESPORTSTMNT03_3169305_cleaned.json
GEN,-10581,-2744,0,0,1,0,0.47058823529411764,30.077216666666665,0,948562,,,0,True,0,./games/ESPORTSTMNT03_3169305_cleaned.json
DK,11986,3731,0,1,3,1,4.0,25.552816666666665,0,762310,1412409,1437854,0,False,1,./games/ESPORTSTMNT02_3217922_cleaned.json
DRX,-11986,-3731,0,0,1,1,0.25,25.552816666666665,0,1326627,,,0,True,0,./games/ESPORTSTMNT02_3217922_cleaned.json
T1,12947,5059,0,1,4,2,2.6666666666666665,25.297833333333333,0,732184,1429888,1481474,0,False,1,./games/ESPORTSTMNT03_3169092_cleaned.json
HLE,-12947,-5059,0,0,0,0,0.375,25.297833333333333,0,977013,,,0,True,0,./games/ESPORTSTMNT03_3169092_cleaned.json
KT,12919,2322,0,2,4,1,3.25,31.117916666666666,0,1108148,1417317,1816441,767.0,True,1,./games/ESPORTSTMNT01_3415307_cleaned.json
HLE,-12919,-2322,0,0,1,1,0.3076923076923077,31.117916666666666,1,1710461,,,0,False,0,./games/ESPORTSTMNT01_3415307_cleaned.json
KT,12867,1516,0,1,4,0,4.0,25.748416666666667,0,851025,1461529,1500018,1708.0,True,1,./games/ESPORTSTMNT01_3375321_cleaned.json
DRX,-12867,-1516,0,0,0,2,0.25,25.748416666666667,0,1039009,,,0,False,0,./games/ESPORTSTMNT01_3375321_cleaned.json
GEN,126,-4293,0,0,4,1,1.3636363636363635,32.38113333333333,1,1104862,1915559,1920988,0,True,1,./games/ESPORTSTMNT03_3170267_cleaned.json
T1,-126,4293,0,0,1,1,0.7333333333333333,32.38113333333333,0,953211,,,0,False,0,./games/ESPORTSTMNT03_3170267_cleaned.json
T1,6998,106,0,0,4,0,4.5,30.9925,0,849563,1729137,1824525,0,True,1,./games/ESPORTSTMNT01_3384667_cleaned.json
KDF,-6998,-106,0,1,0,2,0.2222222222222222,30.9925,0,842325,,,-3316.0,False,0,./games/ESPORTSTMNT01_3384667_cleaned.json
T1,7076,-1802,0,1,2,1,3.3333333333333335,35.69831666666666,0,1115204,1897252,2122180,3641.0,False,1,./games/ESPORTSTMNT01_3411711_cleaned.json
